1,9360.02,2808.01,16848.04,1852.0,730.08,1000.0,32598.15,6519.63,3259.81,300.0,10079.44,22518.7,10/05/2017,,,
2,9360.02,2808.01,16848.04,1852.0,730.08,1000.0,32598.15,6519.63,3259.81,300.0,10079.44,22518.7,10/05/2017,,,
5,7802.88,6242.31,14045.19,1852.0,842.71,1000.0,31785.09,6357.02,3178.51,300.0,9835.53,21949.56,10/05/2017,,,
3,5348.58,802.29,6418.3,1852.0,369.05,1000.0,15790.22,3158.04,1736.92,300.0,5194.97,10595.25,10/05/2017,,,
7,7802.88,5462.02,14045.19,1852.0,795.89,1000.0,30957.98,6191.6,3405.38,300.0,9896.97,21061.01,10/05/2017,,,
8,6685.73,4680.01,12034.31,1852.0,681.94,1000.0,26934.0,5386.8,2962.74,300.0,8649.54,18284.46,10/05/2017,,,
6,15578.27,2336.74,46734.8,1852.0,1074.9,1000.0,68576.7,13715.34,7543.44,300.0,21558.78,47017.92,10/05/2017,,,
4,15578.27,10904.79,46734.8,1852.0,1588.98,1000.0,77658.83,15531.77,2329.76,300.0,18161.53,59497.3,10/05/2017,,,
